id,word,translation,example,exampleTr,level,cefrLevel,partOfSpeech,topic
auto,structure,yapı,The structure of the essay should include a clear introduction body and conclusion.,Makalenin yapısı açık bir giriş gövde ve sonuç bölümü içermelidir.,medium,B1,noun,education
auto,college,üniversite,She was accepted into a prestigious college and plans to study biomedical engineering.,Prestijli bir üniversiteye kabul edildi ve biyomedikal mühendislik okumayı planlıyor.,medium,B1,noun,education
auto,review,inceleme,The teacher asked students to review their notes before the final exam next week.,Öğretmen öğrencilerden gelecek haftaki final sınavından önce notlarını incelemesini istedi.,medium,B1,noun,education
auto,teach,öğretmek,She plans to teach English abroad after completing her degree next spring.,Gelecek bahar mezun olduktan sonra yurt dışında İngilizce öğretmeyi planlıyor.,medium,B1,verb,education
auto,prove,kanıtlamak,Students were asked to prove their answers using mathematical reasoning and logical steps.,Öğrencilerden cevaplarını matematiksel akıl yürütme ve mantıksal adımlar kullanarak kanıtlamaları istendi.,medium,B2,verb,education
auto,section,bölüm,The reading section of the exam includes three long texts with multiple choice questions.,Sınavın okuma bölümü çoktan seçmeli sorularla birlikte üç uzun metin içermektedir.,medium,B1,noun,education
auto,plant,bitki,The national park is home to hundreds of rare plant species found nowhere else on Earth.,Ulusal park yeryüzünde başka hiçbir yerde bulunmayan yüzlerce nadir bitki türüne ev sahipliği yapıyor.,easy,A2,noun,nature
auto,fish,balık,Pollution has severely reduced the number of fish in the river over the past decade.,Kirlilik son on yılda nehirdeki balık sayısını ciddi ölçüde azalttı.,easy,A2,noun,nature
auto,star,yıldız,On a clear night you can see thousands of stars far from the city lights.,Açık bir gecede şehir ışıklarından uzakta binlerce yıldız görebilirsiniz.,easy,A2,noun,nature
auto,exist,var olmak,Many species that once existed in this region have disappeared due to habitat loss.,Bu bölgede bir zamanlar var olan birçok tür habitat kaybı nedeniyle yok oldu.,medium,B1,verb,nature
auto,occur,gerçekleşmek,Flash floods most frequently occur during heavy rainfall in mountainous terrain.,Ani seller dağlık arazide yoğun yağışlar sırasında en sık gerçekleşir.,medium,B1,verb,nature
auto,gradually,yavaş yavaş,The desert gradually expanded into areas that were once fertile farmland.,Çöl zamanında verimli tarım arazisi olan bölgelere yavaş yavaş yayıldı.,medium,B1,adverb,nature
auto,widely,yaygın olarak,The use of solar panels has become widely accepted as an affordable energy solution.,Güneş paneli kullanımı uygun fiyatlı bir enerji çözümü olarak yaygın olarak kabul görmeye başladı.,medium,B2,adverb,nature
auto,tropical,tropikal,Tropical rainforests contain more than half of all plant and animal species on Earth.,Tropikal yağmur ormanları Dünya'daki tüm bitki ve hayvan türlerinin yarısından fazlasını barındırıyor.,medium,B1,adjective,nature
auto,steep,dik,The hikers struggled to climb the steep slope without slipping on the wet rocks.,Yürüyüşçüler ıslak kayalarda kaymadan dik yamacı tırmanmakta güçlük çekti.,medium,B1,adjective,nature
auto,coastal,kıyı,Coastal communities often rely on fishing and tourism as their main sources of income.,Kıyı toplulukları genellikle ana geçim kaynağı olarak balıkçılık ve turizme güvenir.,medium,B2,adjective,nature
auto,contact,iletişime geçmek,Please contact the admissions office directly if you have any questions about your application.,Başvurunuzla ilgili herhangi bir sorunuz varsa lütfen doğrudan kabul ofisiyle iletişime geçin.,medium,B1,verb,social
auto,respect,saygı duymak,Learning to respect different cultural traditions is important when living abroad.,Yurt dışında yaşarken farklı kültürel geleneklere saygı duymayı öğrenmek önemlidir.,medium,B1,verb,social
auto,mention,belirtmek,She forgot to mention that the meeting had been rescheduled to the following week.,Toplantının bir sonraki haftaya ertelendiğini belirtmeyi unuttu.,medium,B1,verb,social
auto,neighbor,komşu,She brought homemade food to her elderly neighbor who had been ill for two weeks.,İki haftadır hasta olan yaşlı komşusuna ev yapımı yiyecek götürdü.,easy,A2,noun,social
auto,colleague,meslektaş,He thanked his colleague publicly for helping him complete the project under a tight deadline.,Sıkı bir son tarih altında projeyi tamamlamasına yardım ettiği için meslektaşına alenen teşekkür etti.,medium,B1,noun,social
auto,briefly,kısaca,She briefly explained the main points of the plan before opening the floor for questions.,Soruları açmadan önce planın ana noktalarını kısaca açıkladı.,medium,B1,adverb,social
auto,honestly,dürüstçe,She honestly admitted that she had made an error in the financial report.,Mali raporda bir hata yaptığını dürüstçe kabul etti.,medium,B1,adverb,social
auto,abroad,yurt dışında,He spent a year studying abroad and returned with a much better command of the language.,Bir yıl yurt dışında okuyarak geri döndü ve dilin çok daha iyi bir hakimiyetiyle döndü.,medium,B1,adverb,travel
auto,passenger,yolcu,Every passenger must show a valid boarding pass before entering the departure gate.,Her yolcu kalkış kapısına girmeden önce geçerli bir biniş kartı göstermek zorundadır.,medium,B1,noun,travel
auto,seat,koltuk,She reserved a window seat on the long-haul flight to stay comfortable during the journey.,Uzun mesafe uçuşunda yolculuk boyunca rahat kalmak için pencere kenarı koltuk ayırttı.,easy,A2,noun,travel
auto,mile,mil,The coastal walking trail stretches for over twenty miles along the cliff edge.,Kıyı yürüyüş parkuru uçurum kenarı boyunca yirmi milin üzerinde uzanmaktadır.,medium,B1,noun,travel
auto,board,binmek,Passengers are advised to board the train at least ten minutes before departure.,Yolculara trene kalkıştan en az on dakika önce binmeleri tavsiye edilir.,medium,B1,verb,travel
auto,locally,yerel olarak,Choosing to eat locally grown produce helps reduce food miles and supports nearby farmers.,Yerel olarak yetiştirilen ürünleri tüketmek gıda millerini azaltmaya ve yakın çiftçileri desteklemeye yardımcı olur.,medium,B2,adverb,travel
auto,nearby,yakınlarda,They found a cozy restaurant nearby and decided to have dinner there after sightseeing.,Yakınlarda şirin bir restoran buldular ve gezi sonrası orada akşam yemeği yemeye karar verdiler.,easy,A2,adverb,travel
auto,treat,tedavi etmek,The doctor used a new medication to treat the patient's chronic back pain.,Doktor hastanın kronik sırt ağrısını tedavi etmek için yeni bir ilaç kullandı.,medium,B1,verb,health
auto,examine,incelemek,The doctor examined the patient carefully and ordered several tests to understand the diagnosis.,Doktor hastayı dikkatle inceledi ve teşhisi anlamak için birkaç test istedi.,medium,B1,verb,health
auto,crucial,çok önemli,Access to clean water is crucial for preventing the spread of waterborne diseases.,Temiz suya erişim su kaynaklı hastalıkların yayılmasını önlemek için çok önemlidir.,medium,B2,adjective,academic
auto,dense,yoğun,The Amazon is the world's largest dense rainforest and plays a vital role in regulating climate.,Amazon dünyanın en büyük yoğun yağmur ormanıdır ve iklimi düzenlemede hayati bir rol oynuyor.,medium,B2,adjective,nature
auto,polite,nazik,She was always polite to customers even when they were difficult or complained repeatedly.,Müşteriler zor olduğunda veya defalarca şikayet ettiğinde bile her zaman onlara nazik davrandı.,medium,B1,adjective,social
auto,drug,ilaç,The new drug significantly reduced inflammation and improved quality of life for patients.,Yeni ilaç iltihabı önemli ölçüde azalttı ve hastaların yaşam kalitesini iyileştirdi.,medium,B2,noun,health
auto,properly,düzgün şekilde,Make sure you wash your hands properly before handling any food in the kitchen.,Mutfakta herhangi bir yiyeceği tutmadan önce ellerinizi düzgün şekilde yıkadığınızdan emin olun.,medium,B1,adverb,health
auto,relevant,ilgili,Only relevant information should be included in the patient's medical record.,Yalnızca ilgili bilgiler hastanın tıbbi kaydına dahil edilmelidir.,medium,B2,adjective,health
auto,access,erişim,The hospital app gives patients quick access to their test results and appointment history.,Hastane uygulaması hastalara test sonuçlarına ve randevu geçmişine hızlı erişim sağlıyor.,medium,B1,noun,technology
auto,function,işlev,The search function allows users to find any document within the system in seconds.,Arama işlevi kullanıcıların sistem içindeki herhangi bir belgeyi saniyeler içinde bulmasını sağlar.,medium,B1,noun,technology
auto,link,bağlantı,Click the confirmation link in your email to activate your account on the platform.,Platformdaki hesabınızı etkinleştirmek için e-postanızdaki onay bağlantısını tıklayın.,medium,B1,noun,technology
auto,relief,rahatlama,She felt a great sense of relief when she learned that her results were normal.,Sonuçlarının normal olduğunu öğrendiğinde büyük bir rahatlama hissetti.,medium,B1,noun,emotions
auto,patience,sabır,Learning a language requires patience because progress is slow at the beginning.,Bir dil öğrenmek sabır gerektirir çünkü başlangıçta ilerleme yavaştır.,medium,B1,noun,emotions
auto,truly,gerçekten,She was truly moved by the kindness her colleagues showed during a difficult time.,Zor bir dönemde meslektaşlarının gösterdiği nezaketten gerçekten duygulandı.,medium,B1,adverb,emotions
auto,deeply,derinden,He was deeply saddened by the news and needed time to process his emotions.,Haberden derinden üzüldü ve duygularını işlemek için zamana ihtiyacı vardı.,medium,B1,adverb,emotions
