id,word,translation,example,exampleTr,level,cefrLevel,partOfSpeech,topic
auto,feature,özellik,The latest update added a new feature that allows users to organize their files faster.,Son güncelleme kullanıcıların dosyalarını daha hızlı düzenlemesini sağlayan yeni bir özellik ekledi.,medium,B1,noun,technology
auto,site,site,The company launched a new site where customers can track their orders in real time.,Şirket müşterilerin siparişlerini gerçek zamanlı olarak takip edebildiği yeni bir site başlattı.,medium,B1,noun,technology
auto,store,depolamak,The app allows you to store all your important documents securely in the cloud.,Uygulama tüm önemli belgelerinizi bulutta güvenli bir şekilde depolamanıza olanak tanır.,medium,B1,verb,technology
auto,address,adres,Double-check the email address before sending the confirmation link to the new user.,Onay bağlantısını yeni kullanıcıya göndermeden önce e-posta adresini iki kez kontrol edin.,medium,B1,noun,technology
auto,page,sayfa,Click the link at the bottom of the page to access the full report online.,Raporun tamamına çevrimiçi erişmek için sayfanın altındaki bağlantıya tıklayın.,easy,A2,noun,technology
auto,source,kaynak,Always check the source of online information before sharing it with others.,Çevrimiçi bilgileri başkalarıyla paylaşmadan önce her zaman kaynağını kontrol edin.,medium,B2,noun,technology
auto,model,model,The engineers tested a new model of the device to improve its speed and battery life.,Mühendisler hızını ve pil ömrünü iyileştirmek için cihazın yeni bir modelini test etti.,medium,B1,noun,technology
auto,test,test etmek,The team decided to test the new software with a small group of users before launch.,Ekip yeni yazılımı piyasaya sürmeden önce küçük bir kullanıcı grubuyla test etmeye karar verdi.,medium,B1,verb,technology
auto,arrive,varmak,The tour group arrived at the hotel just in time for the welcome dinner.,Tur grubu karşılama yemeğine tam zamanında yetişmek için otele vardı.,medium,B1,verb,travel
auto,street,sokak,The narrow street in the old part of the city was lined with colorful shops and cafes.,Şehrin eski bölümündeki dar sokak renkli dükkânlar ve kafelerle doluydu.,easy,A2,noun,travel
auto,drive,sürmek,They decided to drive to the coast instead of taking the train for a change.,Değişiklik olsun diye trene binmek yerine sahile araba sürerek gitmeye karar verdiler.,easy,A2,verb,travel
auto,return,dönmek,After two weeks of traveling she was happy to return home to her own bed.,İki haftalık seyahatin ardından kendi yatağına dönmekten mutlu oldu.,medium,B1,verb,travel
auto,approach,yaklaşmak,As they approached the border the customs officer asked to see their passports.,Sınıra yaklaştıklarında gümrük memuru pasaportlarını görmek istedi.,medium,B2,verb,travel
auto,front,ön,They asked for a room at the front of the hotel to have a view of the square.,Meydanın manzarasına sahip olmak için otelin ön tarafında bir oda istediler.,easy,A2,adjective,travel
